1.56922 1.7778 1.96258
1.57551 1.76847 1.96401
1.5818 1.7589 1.96569
1.58809 1.74912 1.96757
1.59438 1.73917 1.96964
1.60067 1.72907 1.97185
1.60696 1.71884 1.97419
1.61325 1.7085 1.97664
1.61954 1.69807 1.97919
1.62583 1.68756 1.98182
1.63212 1.67698 1.98452
1.63841 1.66634 1.98728
1.6447 1.65565 1.99009
1.65099 1.64492 1.99295
1.65728 1.63415 1.99586
1.66357 1.62334 1.9988
1.66986 1.61251 2.00178
1.67615 1.60166 2.00478
1.68243 1.59078 2.00781
1.68872 1.57989 2.01086
1.69501 1.56898 2.01393
1.7013 1.55806 2.01702
1.70759 1.54713 2.02013
1.71388 1.53619 2.02325
1.72017 1.52525 2.02639
1.72646 1.5143 2.02953
1.73275 1.50335 2.03269
1.73904 1.4924 2.03585
1.74533 1.48145 2.03902
1.75162 1.4705 2.0422
1.75791 1.45956 2.04539
1.7642 1.44862 2.04858
1.77049 1.43768 2.05177
1.77678 1.42676 2.05497
1.78307 1.41583 2.05817
1.78936 1.40492 2.06137
1.79565 1.39402 2.06458
1.80193 1.38312 2.06778
1.80822 1.37224 2.07099
1.81451 1.36136 2.07419
1.8208 1.3505 2.0774
1.82709 1.33966 2.08061
1.83338 1.32882 2.08381
1.83967 1.318 2.08701
1.84596 1.3072 2.09022
1.85225 1.29641 2.09341
1.85854 1.28564 2.09661
1.86483 1.27488 2.09981
1.87112 1.26414 2.103
1.87741 1.25342 2.10618
1.8837 1.24272 2.10937
1.88999 1.23204 2.11255
1.89628 1.22138 2.11572
1.90257 1.21074 2.11889
1.90886 1.20011 2.12206
1.91515 1.18951 2.12522
1.92143 1.17894 2.12838
1.92772 1.16838 2.13153
1.93401 1.15785 2.13468
1.9403 1.14734 2.13782
1.94659 1.13685 2.14095
1.95288 1.12639 2.14408
1.95917 1.11596 2.1472
1.96546 1.10555 2.15031
1.97175 1.09516 2.15342
1.97804 1.0848 2.15652
1.98433 1.07447 2.15962
1.99062 1.06417 2.1627
1.99691 1.05389 2.16578
2.0032 1.04364 2.16885
2.00949 1.03342 2.17192
2.01578 1.02323 2.17497
2.02207 1.01307 2.17802
2.02836 1.00294 2.18106
2.03465 0.992837 2.18409
2.04093 0.982767 2.18711
2.04722 0.972728 2.19012
2.05351 0.962721 2.19313
2.0598 0.952747 2.19612
2.06609 0.942804 2.19911
2.07238 0.932895 2.20209
2.07867 0.923019 2.20505
2.08496 0.913178 2.20801
2.09125 0.90337 2.21096
2.09754 0.893597 2.21389
2.10383 0.883859 2.21682
2.11012 0.874157 2.21974
2.11641 0.86449 2.22264
2.1227 0.85486 2.22554
2.12899 0.845266 2.22842
2.13528 0.83571 2.2313
2.14157 0.826191 2.23416
2.14786 0.81671 2.23701
2.15415 0.807268 2.23986
2.16043 0.797864 2.24269
2.16672 0.788499 2.2455
2.17301 0.779173 2.24831
2.1793 0.769887 2.25111
2.18559 0.760642 2.25389
2.19188 0.751437 2.25666
2.19817 0.742273 2.25942
2.20446 0.733151 2.26217
2.21075 0.72407 2.2649
2.21704 0.715031 2.26762
2.22333 0.706035 2.27033
2.22962 0.697082 2.27303
2.23591 0.688172 2.27571
2.2422 0.679305 2.27838
2.24849 0.670482 2.28104
2.25478 0.661704 2.28369
2.26107 0.65297 2.28632
2.26736 0.644281 2.28894
2.27365 0.635638 2.29154
2.27993 0.62704 2.29413
2.28622 0.618488 2.29671
2.29251 0.609983 2.29927
2.2988 0.601525 2.30182
2.30509 0.593113 2.30436
2.31138 0.584749 2.30688
2.31767 0.576433 2.30939
2.32396 0.568165 2.31188
2.33025 0.559945 2.31436
2.33654 0.551774 2.31682
2.34283 0.543652 2.31927
2.34912 0.535579 2.32171
2.35541 0.527557 2.32413
2.3617 0.519584 2.32653
2.36799 0.511661 2.32892
2.37428 0.50379 2.3313
2.38057 0.495969 2.33365
2.38686 0.4882 2.336
2.39315 0.480482 2.33833
2.39943 0.472817 2.34064
2.40572 0.465203 2.34294
2.41201 0.457642 2.34522
2.4183 0.450134 2.34748
2.42459 0.44268 2.34973
2.43088 0.435278 2.35196
2.43717 0.427931 2.35418
2.44346 0.420637 2.35638
2.44975 0.413398 2.35857
2.45604 0.406214 2.36073
2.46233 0.399084 2.36289
2.46862 0.39201 2.36502
2.47491 0.384991 2.36714
2.4812 0.378028 2.36924
2.48749 0.371121 2.37132
